Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR4b_43,37,SR4b,donna,triennale,1037,2,123,490,L'adolescente stava facendo una presentazione. Era una persona molto sicura di sé. Durante la sessione delle domande era arrossito visibilmente.,IMPLAUS_NOCONN,arrossito,SC2
SR4b_43,38,SR4b,donna,Diploma_scuola,1079,5,123,490,L'adolescente stava facendo una presentazione. Era una persona molto sicura di sé. Durante la sessione delle domande era arrossito visibilmente.,IMPLAUS_NOCONN,arrossito,SC2
SR4b_43,39,SR4b,donna,Diploma_scuola,772,3,123,490,L'adolescente stava facendo una presentazione. Era una persona molto sicura di sé. Durante la sessione delle domande era arrossito visibilmente.,IMPLAUS_NOCONN,arrossito,SC2
SR4b_43,40,SR4b,uomo,triennale,1011,4,123,490,L'adolescente stava facendo una presentazione. Era una persona molto sicura di sé. Durante la sessione delle domande era arrossito visibilmente.,IMPLAUS_NOCONN,arrossito,SC2
SR4b_44,36,SR4b,uomo,Diploma_scuola,996,5,124,495,"Alice si sta allenando per la stagione calcistica. Lunedì si è davvero sovraccaricata con gli esercizi. Tuttavia, il giorno dopo era dolorante dappertutto.",IMPLAUS_CONN,dolorante,SC3
SR4b_44,37,SR4b,donna,triennale,1037,6,124,495,"Alice si sta allenando per la stagione calcistica. Lunedì si è davvero sovraccaricata con gli esercizi. Tuttavia, il giorno dopo era dolorante dappertutto.",IMPLAUS_CONN,dolorante,SC3
SR4b_44,38,SR4b,donna,Diploma_scuola,1079,2,124,495,"Alice si sta allenando per la stagione calcistica. Lunedì si è davvero sovraccaricata con gli esercizi. Tuttavia, il giorno dopo era dolorante dappertutto.",IMPLAUS_CONN,dolorante,SC3
SR4b_44,39,SR4b,donna,Diploma_scuola,772,1,124,495,"Alice si sta allenando per la stagione calcistica. Lunedì si è davvero sovraccaricata con gli esercizi. Tuttavia, il giorno dopo era dolorante dappertutto.",IMPLAUS_CONN,dolorante,SC3
SR4b_44,40,SR4b,uomo,triennale,1011,5,124,495,"Alice si sta allenando per la stagione calcistica. Lunedì si è davvero sovraccaricata con gli esercizi. Tuttavia, il giorno dopo era dolorante dappertutto.",IMPLAUS_CONN,dolorante,SC3
SR4b_45,36,SR4b,uomo,Diploma_scuola,996,6,125,500,"Pioveva da una settimana. La pioggia aveva reso il terreno molto fangoso. Tuttavia, i bambini hanno passato la ricreazione in cortile quel giorno.",PLAUS_CONN,cortile,SC4
SR4b_45,37,SR4b,donna,triennale,1037,2,125,500,"Pioveva da una settimana. La pioggia aveva reso il terreno molto fangoso. Tuttavia, i bambini hanno passato la ricreazione in cortile quel giorno.",PLAUS_CONN,cortile,SC4
SR4b_45,38,SR4b,donna,Diploma_scuola,1079,5,125,500,"Pioveva da una settimana. La pioggia aveva reso il terreno molto fangoso. Tuttavia, i bambini hanno passato la ricreazione in cortile quel giorno.",PLAUS_CONN,cortile,SC4
SR4b_45,39,SR4b,donna,Diploma_scuola,772,1,125,500,"Pioveva da una settimana. La pioggia aveva reso il terreno molto fangoso. Tuttavia, i bambini hanno passato la ricreazione in cortile quel giorno.",PLAUS_CONN,cortile,SC4
SR4b_45,40,SR4b,uomo,triennale,1011,6,125,500,"Pioveva da una settimana. La pioggia aveva reso il terreno molto fangoso. Tuttavia, i bambini hanno passato la ricreazione in cortile quel giorno.",PLAUS_CONN,cortile,SC4
SR4b_46,36,SR4b,uomo,Diploma_scuola,996,7,126,501,Giovanna aveva deciso di restituire le scarpe che aveva appena comprato. Erano ancora nuove di zecca e lei aveva lo scontrino. Il negozio le ha rimborsato i soldi.,PLAUS_NOCONN,rimborsato,SC1
SR4b_46,37,SR4b,donna,triennale,1037,7,126,501,Giovanna aveva deciso di restituire le scarpe che aveva appena comprato. Erano ancora nuove di zecca e lei aveva lo scontrino. Il negozio le ha rimborsato i soldi.,PLAUS_NOCONN,rimborsato,SC1
SR4b_46,38,SR4b,donna,Diploma_scuola,1079,6,126,501,Giovanna aveva deciso di restituire le scarpe che aveva appena comprato. Erano ancora nuove di zecca e lei aveva lo scontrino. Il negozio le ha rimborsato i soldi.,PLAUS_NOCONN,rimborsato,SC1
SR4b_46,39,SR4b,donna,Diploma_scuola,772,7,126,501,Giovanna aveva deciso di restituire le scarpe che aveva appena comprato. Erano ancora nuove di zecca e lei aveva lo scontrino. Il negozio le ha rimborsato i soldi.,PLAUS_NOCONN,rimborsato,SC1
SR4b_46,40,SR4b,uomo,triennale,1011,6,126,501,Giovanna aveva deciso di restituire le scarpe che aveva appena comprato. Erano ancora nuove di zecca e lei aveva lo scontrino. Il negozio le ha rimborsato i soldi.,PLAUS_NOCONN,rimborsato,SC1
SR4b_47,36,SR4b,uomo,Diploma_scuola,996,2,127,506,L'edificio del condominio si trovava in un quartiere molto malfamato. La polizia di rado pattugliava la zona. I residenti si sentivano sicuri vivendo lì.,IMPLAUS_NOCONN,sicuri,SC2
SR4b_47,37,SR4b,donna,triennale,1037,2,127,506,L'edificio del condominio si trovava in un quartiere molto malfamato. La polizia di rado pattugliava la zona. I residenti si sentivano sicuri vivendo lì.,IMPLAUS_NOCONN,sicuri,SC2
SR4b_47,38,SR4b,donna,Diploma_scuola,1079,2,127,506,L'edificio del condominio si trovava in un quartiere molto malfamato. La polizia di rado pattugliava la zona. I residenti si sentivano sicuri vivendo lì.,IMPLAUS_NOCONN,sicuri,SC2
SR4b_47,39,SR4b,donna,Diploma_scuola,772,1,127,506,L'edificio del condominio si trovava in un quartiere molto malfamato. La polizia di rado pattugliava la zona. I residenti si sentivano sicuri vivendo lì.,IMPLAUS_NOCONN,sicuri,SC2
SR4b_47,40,SR4b,uomo,triennale,1011,4,127,506,L'edificio del condominio si trovava in un quartiere molto malfamato. La polizia di rado pattugliava la zona. I residenti si sentivano sicuri vivendo lì.,IMPLAUS_NOCONN,sicuri,SC2
SR4b_48,36,SR4b,uomo,Diploma_scuola,996,5,128,511,"L'amministratore delegato aveva programmato un incontro con i direttori di filiale della California. Ha perso l'ultimo volo della giornata. Tuttavia, la riunione è stata annullata e riprogrammata.",IMPLAUS_CONN,annullata,SC3
SR4b_48,37,SR4b,donna,triennale,1037,6,128,511,"L'amministratore delegato aveva programmato un incontro con i direttori di filiale della California. Ha perso l'ultimo volo della giornata. Tuttavia, la riunione è stata annullata e riprogrammata.",IMPLAUS_CONN,annullata,SC3
SR4b_48,38,SR4b,donna,Diploma_scuola,1079,3,128,511,"L'amministratore delegato aveva programmato un incontro con i direttori di filiale della California. Ha perso l'ultimo volo della giornata. Tuttavia, la riunione è stata annullata e riprogrammata.",IMPLAUS_CONN,annullata,SC3
SR4b_48,39,SR4b,donna,Diploma_scuola,772,7,128,511,"L'amministratore delegato aveva programmato un incontro con i direttori di filiale della California. Ha perso l'ultimo volo della giornata. Tuttavia, la riunione è stata annullata e riprogrammata.",IMPLAUS_CONN,annullata,SC3
SR4b_48,40,SR4b,uomo,triennale,1011,6,128,511,"L'amministratore delegato aveva programmato un incontro con i direttori di filiale della California. Ha perso l'ultimo volo della giornata. Tuttavia, la riunione è stata annullata e riprogrammata.",IMPLAUS_CONN,annullata,SC3
SR4b_49,36,SR4b,uomo,Diploma_scuola,996,5,129,516,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di avvocato. Aveva appena superato l'esame ad aprile. Tuttavia, Cristiano era preoccupato per la sua carriera.",PLAUS_CONN,preoccupato,SC4
SR4b_49,37,SR4b,donna,triennale,1037,3,129,516,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di avvocato. Aveva appena superato l'esame ad aprile. Tuttavia, Cristiano era preoccupato per la sua carriera.",PLAUS_CONN,preoccupato,SC4
SR4b_49,38,SR4b,donna,Diploma_scuola,1079,4,129,516,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di avvocato. Aveva appena superato l'esame ad aprile. Tuttavia, Cristiano era preoccupato per la sua carriera.",PLAUS_CONN,preoccupato,SC4
SR4b_49,39,SR4b,donna,Diploma_scuola,772,4,129,516,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di avvocato. Aveva appena superato l'esame ad aprile. Tuttavia, Cristiano era preoccupato per la sua carriera.",PLAUS_CONN,preoccupato,SC4
SR4b_49,40,SR4b,uomo,triennale,1011,5,129,516,"Per ottenere un lavoro come avvocato, Cristiano doveva superare l'esame di avvocato. Aveva appena superato l'esame ad aprile. Tuttavia, Cristiano era preoccupato per la sua carriera.",PLAUS_CONN,preoccupato,SC4
SR4b_50,36,SR4b,uomo,Diploma_scuola,996,7,130,517,Gilda vive nel cuore della città. La finestra della sua camera da letto si affaccia sulla strada. Di notte può sentire il traffico che passa.,PLAUS_NOCONN,traffico,SC1
SR4b_50,37,SR4b,donna,triennale,1037,7,130,517,Gilda vive nel cuore della città. La finestra della sua camera da letto si affaccia sulla strada. Di notte può sentire il traffico che passa.,PLAUS_NOCONN,traffico,SC1
SR4b_50,38,SR4b,donna,Diploma_scuola,1079,7,130,517,Gilda vive nel cuore della città. La finestra della sua camera da letto si affaccia sulla strada. Di notte può sentire il traffico che passa.,PLAUS_NOCONN,traffico,SC1
SR4b_50,39,SR4b,donna,Diploma_scuola,772,7,130,517,Gilda vive nel cuore della città. La finestra della sua camera da letto si affaccia sulla strada. Di notte può sentire il traffico che passa.,PLAUS_NOCONN,traffico,SC1
SR4b_50,40,SR4b,uomo,triennale,1011,6,130,517,Gilda vive nel cuore della città. La finestra della sua camera da letto si affaccia sulla strada. Di notte può sentire il traffico che passa.,PLAUS_NOCONN,traffico,SC1
SR4b_51,36,SR4b,uomo,Diploma_scuola,996,3,131,522,Il Senato stava discutendo il nuovo disegno di legge del Presidente. La maggior parte dei membri del Congresso lo approvavano. Il disegno di legge è fallito venerdì.,IMPLAUS_NOCONN,fallito,SC2
SR4b_51,37,SR4b,donna,triennale,1037,1,131,522,Il Senato stava discutendo il nuovo disegno di legge del Presidente. La maggior parte dei membri del Congresso lo approvavano. Il disegno di legge è fallito venerdì.,IMPLAUS_NOCONN,fallito,SC2
SR4b_51,38,SR4b,donna,Diploma_scuola,1079,3,131,522,Il Senato stava discutendo il nuovo disegno di legge del Presidente. La maggior parte dei membri del Congresso lo approvavano. Il disegno di legge è fallito venerdì.,IMPLAUS_NOCONN,fallito,SC2
SR4b_51,39,SR4b,donna,Diploma_scuola,772,1,131,522,Il Senato stava discutendo il nuovo disegno di legge del Presidente. La maggior parte dei membri del Congresso lo approvavano. Il disegno di legge è fallito venerdì.,IMPLAUS_NOCONN,fallito,SC2
SR4b_51,40,SR4b,uomo,triennale,1011,3,131,522,Il Senato stava discutendo il nuovo disegno di legge del Presidente. La maggior parte dei membri del Congresso lo approvavano. Il disegno di legge è fallito venerdì.,IMPLAUS_NOCONN,fallito,SC2
SR4b_52,36,SR4b,uomo,Diploma_scuola,996,6,132,527,"Le collane sono state realizzate da artisti provenienti da molti paesi diversi. Tutti hanno impresso il loro stile inconfondibile. Tuttavia, ogni pezzo è unico e prezioso.",IMPLAUS_CONN,unico,SC3
SR4b_52,37,SR4b,donna,triennale,1037,7,132,527,"Le collane sono state realizzate da artisti provenienti da molti paesi diversi. Tutti hanno impresso il loro stile inconfondibile. Tuttavia, ogni pezzo è unico e prezioso.",IMPLAUS_CONN,unico,SC3
SR4b_52,38,SR4b,donna,Diploma_scuola,1079,2,132,527,"Le collane sono state realizzate da artisti provenienti da molti paesi diversi. Tutti hanno impresso il loro stile inconfondibile. Tuttavia, ogni pezzo è unico e prezioso.",IMPLAUS_CONN,unico,SC3
SR4b_52,39,SR4b,donna,Diploma_scuola,772,7,132,527,"Le collane sono state realizzate da artisti provenienti da molti paesi diversi. Tutti hanno impresso il loro stile inconfondibile. Tuttavia, ogni pezzo è unico e prezioso.",IMPLAUS_CONN,unico,SC3
SR4b_52,40,SR4b,uomo,triennale,1011,5,132,527,"Le collane sono state realizzate da artisti provenienti da molti paesi diversi. Tutti hanno impresso il loro stile inconfondibile. Tuttavia, ogni pezzo è unico e prezioso.",IMPLAUS_CONN,unico,SC3
SR4b_53,36,SR4b,uomo,Diploma_scuola,996,3,133,532,"Il dirigente restava alla scrivania a lavorare. Il suo medico lo aveva esortato a fare più esercizio. Tuttavia, decise di dormire di più ogni giorno.",PLAUS_CONN,dormire,SC4
SR4b_53,37,SR4b,donna,triennale,1037,2,133,532,"Il dirigente restava alla scrivania a lavorare. Il suo medico lo aveva esortato a fare più esercizio. Tuttavia, decise di dormire di più ogni giorno.",PLAUS_CONN,dormire,SC4
SR4b_53,38,SR4b,donna,Diploma_scuola,1079,5,133,532,"Il dirigente restava alla scrivania a lavorare. Il suo medico lo aveva esortato a fare più esercizio. Tuttavia, decise di dormire di più ogni giorno.",PLAUS_CONN,dormire,SC4
SR4b_53,39,SR4b,donna,Diploma_scuola,772,1,133,532,"Il dirigente restava alla scrivania a lavorare. Il suo medico lo aveva esortato a fare più esercizio. Tuttavia, decise di dormire di più ogni giorno.",PLAUS_CONN,dormire,SC4
SR4b_53,40,SR4b,uomo,triennale,1011,5,133,532,"Il dirigente restava alla scrivania a lavorare. Il suo medico lo aveva esortato a fare più esercizio. Tuttavia, decise di dormire di più ogni giorno.",PLAUS_CONN,dormire,SC4
SR4b_54,36,SR4b,uomo,Diploma_scuola,996,7,134,533,Giovanni ha un talento naturale per la matematica. Nella lezione di oggi il professore ha spiegato un nuovo concetto. Giovanni lo ha trovato semplice da capire.,PLAUS_NOCONN,semplice,SC1
SR4b_54,37,SR4b,donna,triennale,1037,6,134,533,Giovanni ha un talento naturale per la matematica. Nella lezione di oggi il professore ha spiegato un nuovo concetto. Giovanni lo ha trovato semplice da capire.,PLAUS_NOCONN,semplice,SC1
SR4b_54,38,SR4b,donna,Diploma_scuola,1079,6,134,533,Giovanni ha un talento naturale per la matematica. Nella lezione di oggi il professore ha spiegato un nuovo concetto. Giovanni lo ha trovato semplice da capire.,PLAUS_NOCONN,semplice,SC1
SR4b_54,39,SR4b,donna,Diploma_scuola,772,7,134,533,Giovanni ha un talento naturale per la matematica. Nella lezione di oggi il professore ha spiegato un nuovo concetto. Giovanni lo ha trovato semplice da capire.,PLAUS_NOCONN,semplice,SC1
SR4b_54,40,SR4b,uomo,triennale,1011,6,134,533,Giovanni ha un talento naturale per la matematica. Nella lezione di oggi il professore ha spiegato un nuovo concetto. Giovanni lo ha trovato semplice da capire.,PLAUS_NOCONN,semplice,SC1
SR4b_55,36,SR4b,uomo,Diploma_scuola,996,4,135,538,La senatrice si recò in viaggio con la sua guardia del corpo. Era in una zona sicura. È stata poi rapita da due criminali.,IMPLAUS_NOCONN,rapita,SC2
SR4b_55,37,SR4b,donna,triennale,1037,3,135,538,La senatrice si recò in viaggio con la sua guardia del corpo. Era in una zona sicura. È stata poi rapita da due criminali.,IMPLAUS_NOCONN,rapita,SC2
SR4b_55,38,SR4b,donna,Diploma_scuola,1079,4,135,538,La senatrice si recò in viaggio con la sua guardia del corpo. Era in una zona sicura. È stata poi rapita da due criminali.,IMPLAUS_NOCONN,rapita,SC2
SR4b_55,39,SR4b,donna,Diploma_scuola,772,4,135,538,La senatrice si recò in viaggio con la sua guardia del corpo. Era in una zona sicura. È stata poi rapita da due criminali.,IMPLAUS_NOCONN,rapita,SC2
SR4b_55,40,SR4b,uomo,triennale,1011,2,135,538,La senatrice si recò in viaggio con la sua guardia del corpo. Era in una zona sicura. È stata poi rapita da due criminali.,IMPLAUS_NOCONN,rapita,SC2
SR4b_56,36,SR4b,uomo,Diploma_scuola,996,5,136,543,"C'è stato un pericoloso incendio nella cucina del ristorante. Il camion dei pompieri si è presentato troppo tardi. Tuttavia, la maggior parte degli avventori si sono ustionati mentre cercavano di scappare.",IMPLAUS_CONN,ustionati,SC3
SR4b_56,37,SR4b,donna,triennale,1037,7,136,543,"C'è stato un pericoloso incendio nella cucina del ristorante. Il camion dei pompieri si è presentato troppo tardi. Tuttavia, la maggior parte degli avventori si sono ustionati mentre cercavano di scappare.",IMPLAUS_CONN,ustionati,SC3
SR4b_56,38,SR4b,donna,Diploma_scuola,1079,2,136,543,"C'è stato un pericoloso incendio nella cucina del ristorante. Il camion dei pompieri si è presentato troppo tardi. Tuttavia, la maggior parte degli avventori si sono ustionati mentre cercavano di scappare.",IMPLAUS_CONN,ustionati,SC3
SR4b_56,39,SR4b,donna,Diploma_scuola,772,7,136,543,"C'è stato un pericoloso incendio nella cucina del ristorante. Il camion dei pompieri si è presentato troppo tardi. Tuttavia, la maggior parte degli avventori si sono ustionati mentre cercavano di scappare.",IMPLAUS_CONN,ustionati,SC3
SR4b_56,40,SR4b,uomo,triennale,1011,6,136,543,"C'è stato un pericoloso incendio nella cucina del ristorante. Il camion dei pompieri si è presentato troppo tardi. Tuttavia, la maggior parte degli avventori si sono ustionati mentre cercavano di scappare.",IMPLAUS_CONN,ustionati,SC3
SR4b_57,36,SR4b,uomo,Diploma_scuola,996,1,137,548,"Giovanna era andata al cinema per vedere il nuovo film. Ha comprato l'ultimo biglietto disponibile. Tuttavia, si è sentita molto sfortunata ed è andata a casa.",PLAUS_CONN,sfortunata,SC4
SR4b_57,37,SR4b,donna,triennale,1037,2,137,548,"Giovanna era andata al cinema per vedere il nuovo film. Ha comprato l'ultimo biglietto disponibile. Tuttavia, si è sentita molto sfortunata ed è andata a casa.",PLAUS_CONN,sfortunata,SC4
SR4b_57,38,SR4b,donna,Diploma_scuola,1079,3,137,548,"Giovanna era andata al cinema per vedere il nuovo film. Ha comprato l'ultimo biglietto disponibile. Tuttavia, si è sentita molto sfortunata ed è andata a casa.",PLAUS_CONN,sfortunata,SC4
SR4b_57,39,SR4b,donna,Diploma_scuola,772,1,137,548,"Giovanna era andata al cinema per vedere il nuovo film. Ha comprato l'ultimo biglietto disponibile. Tuttavia, si è sentita molto sfortunata ed è andata a casa.",PLAUS_CONN,sfortunata,SC4
SR4b_57,40,SR4b,uomo,triennale,1011,2,137,548,"Giovanna era andata al cinema per vedere il nuovo film. Ha comprato l'ultimo biglietto disponibile. Tuttavia, si è sentita molto sfortunata ed è andata a casa.",PLAUS_CONN,sfortunata,SC4
SR4b_58,36,SR4b,uomo,Diploma_scuola,996,7,138,549,Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Melinda ha ordinato ostriche per cena.,PLAUS_NOCONN,ostriche,SC1
SR4b_58,37,SR4b,donna,triennale,1037,6,138,549,Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Melinda ha ordinato ostriche per cena.,PLAUS_NOCONN,ostriche,SC1
SR4b_58,38,SR4b,donna,Diploma_scuola,1079,6,138,549,Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Melinda ha ordinato ostriche per cena.,PLAUS_NOCONN,ostriche,SC1
SR4b_58,39,SR4b,donna,Diploma_scuola,772,7,138,549,Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Melinda ha ordinato ostriche per cena.,PLAUS_NOCONN,ostriche,SC1
SR4b_58,40,SR4b,uomo,triennale,1011,5,138,549,Melinda e suo marito sono andati a cena al ristorante di pesce. Adorano i molluschi. Melinda ha ordinato ostriche per cena.,PLAUS_NOCONN,ostriche,SC1
SR4b_59,36,SR4b,uomo,Diploma_scuola,996,5,139,554,Matteo doveva consegnare l'articolo mercoledì. Aveva iniziato a scriverlo presto. Ha consegnato l'articolo in ritardo all'insegnante.,IMPLAUS_NOCONN,ritardo,SC2
SR4b_59,37,SR4b,donna,triennale,1037,3,139,554,Matteo doveva consegnare l'articolo mercoledì. Aveva iniziato a scriverlo presto. Ha consegnato l'articolo in ritardo all'insegnante.,IMPLAUS_NOCONN,ritardo,SC2
